text,letterColor,correctAnswer,congruent,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr1.started,instr1.stopped,word.started,word.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,fixation.started,fixation.stopped,feedback_2.started,feedback_2.stopped,sound_1.started,sound_1.stopped,instrText.started,instrText.stopped,feedback_3.started,feedback_3.stopped,sound_2.started,sound_2.stopped,thanksText.started,thanksText.stopped,participant,session,posture,date,expName,psychopyVersion,frameRate,
green,green,m,congruent,,,,,1,0,1,0,0,15,15,35,,,238.20882391929626,None,m,1,0.5843639373779297,238.20882391929626,None,237.71163487434387,238.2680699825287,,,,,,,238.87443494796753,None,238.86286056041718,239.38910102844238,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,green,m,congruent,,,,,1,0,1,0,0,16,16,33,,,240.919007062912,None,m,1,0.4344520568847656,240.919007062912,None,240.42671394348145,240.98145294189453,,,,,,,241.4070999622345,None,241.38914668560028,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,green,m,incongruent,,,,,1,0,1,0,0,17,17,29,,,243.43614387512207,None,m,1,0.5090301036834717,243.43614387512207,None,242.9435329437256,243.49865984916687,,,,,,,244.02829504013062,None,244.01677858829498,244.5284550189972,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,red,z,congruent,,,,,1,0,1,0,0,18,18,10,,,246.04721999168396,None,z,1,0.5063199996948242,246.04721999168396,None,245.57297801971436,246.10643005371094,,,,,,,246.6478660106659,None,246.63086473941803,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,red,z,congruent,,,,,1,0,1,0,0,19,19,20,,,248.66590404510498,None,z,1,0.5596191883087158,248.66590404510498,None,248.17577195167542,248.72503399848938,,,,,,,249.31575393676758,None,249.29820358753204,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,red,z,congruent,,,,,1,0,1,0,0,20,20,34,,,251.35326600074768,None,z,1,0.3363192081451416,251.35326600074768,None,250.8595380783081,251.41577005386353,,,,,,,251.7509880065918,None,251.733189702034,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,green,m,incongruent,,,,,1,0,1,0,0,21,21,17,,,253.76660299301147,None,m,1,0.6108200550079346,253.76660299301147,None,253.28551197052002,253.8291220664978,,,,,,,254.43309807777405,None,254.41540563106537,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXX,green,m,neutral,,,,,1,0,1,0,0,22,22,1,,,256.46628403663635,None,m,1,0.5833230018615723,256.46628403663635,None,255.9731788635254,256.528697013855,,,,,,,257.1310670375824,None,257.1133326292038,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,,,,,1,0,1,0,0,23,23,6,,,259.1597719192505,None,z,1,0.38575005531311035,259.1597719192505,None,258.66654086112976,259.22224497795105,,,,,,,259.6026110649109,None,259.58468663692474,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXX,red,z,neutral,,,,,1,0,1,0,0,24,24,0,,,261.6500599384308,None,z,1,0.40746402740478516,261.6500599384308,None,261.15708088874817,261.7125768661499,,,,,,,262.13751697540283,None,262.1200646162033,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,green,m,incongruent,,,,,1,0,1,0,0,25,25,19,,,264.15877985954285,None,m,1,0.37871289253234863,264.15877985954285,None,263.6755938529968,264.2183220386505,,,,,,,264.59316086769104,None,264.57509672641754,265.09497690200806,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXX,red,z,neutral,,,,,1,0,1,0,0,26,26,12,,,266.6131269931793,None,z,1,0.3722410202026367,266.6131269931793,None,266.13695192337036,266.67398595809937,,,,,,,267.04542803764343,None,267.0299025774002,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXXXX,red,z,neutral,,,,,1,0,1,0,0,27,27,14,,,269.08193588256836,None,z,1,0.36753296852111816,269.08193588256836,None,268.58851194381714,269.144455909729,,,,,,,269.5234010219574,None,269.50771963596344,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXXXX,green,m,neutral,,,,,1,0,1,0,0,28,28,3,,,271.5511360168457,None,m,1,0.3943312168121338,271.5511360168457,None,271.05947399139404,271.6137959957123,,,,,,,272.0393490791321,None,272.0215126276016,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,green,m,congruent,,,,,1,0,1,0,0,29,29,11,,,274.08573603630066,None,m,1,0.6914451122283936,274.08573603630066,None,273.59376788139343,274.148236989975,,,,,,,274.8324680328369,None,274.81539261341095,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,green,m,incongruent,,,,,1,0,1,0,0,30,30,7,,,276.87946701049805,None,m,1,0.3937561511993408,276.87946701049805,None,276.38708686828613,276.9420030117035,,,,,,,277.35229206085205,None,277.34073865413666,277.8511219024658,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,green,m,incongruent,,,,,1,0,1,0,0,31,31,31,,,279.3769779205322,None,m,1,0.3925619125366211,279.3769779205322,None,278.8853409290314,279.438768863678,,,,,,,279.863312959671,None,279.84548461437225,280.370717048645,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,green,m,incongruent,,,,,1,0,1,0,0,32,32,5,,,281.9003529548645,None,m,1,0.3650248050689697,281.9003529548645,None,281.41568207740784,281.96018385887146,,,,,,,282.3241379261017,None,282.30689465999603,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXX,green,m,neutral,,,,,1,0,1,0,0,33,33,25,,,284.36541295051575,None,m,1,0.44408202171325684,284.36541295051575,None,283.86428785324097,284.4275999069214,,,,,,,284.89647006988525,None,284.87899458408356,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXXXX,red,z,neutral,,,,,1,0,1,0,0,34,34,26,,,286.93952202796936,None,z,1,0.5739991664886475,286.93952202796936,None,286.4466619491577,287.0022039413452,,,,,,,287.607097864151,None,287.5895766019821,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXX,red,z,neutral,,,,,1,0,1,0,0,35,35,24,,,289.6476459503174,None,z,1,0.3938870429992676,289.6476459503174,None,289.14726400375366,289.7104079723358,,,,,,,290.1398890018463,None,290.12107264995575,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.8515770435333,None,,,,,,,,
