text,letterColor,correctAnswer,congruent,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr1.started,instr1.stopped,word.started,word.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,fixation.started,fixation.stopped,feedback_2.started,feedback_2.stopped,sound_1.started,sound_1.stopped,instrText.started,instrText.stopped,feedback_3.started,feedback_3.stopped,sound_2.started,sound_2.stopped,thanksText.started,thanksText.stopped,participant,session,posture,date,expName,psychopyVersion,frameRate,
XXX,green,m,neutral,,,,,1,0,1,0,0,15,15,13,,,240.47954106330872,None,m,1,0.3673710823059082,240.47954106330872,None,240.0045850276947,240.53863310813904,,,,,,,240.89405012130737,None,240.88236553668978,241.3998281955719,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXX,green,m,neutral,,,,,1,0,1,0,0,16,16,1,,,242.9234070777893,None,m,1,0.38744401931762695,242.9234070777893,None,242.43587112426758,242.98354315757751,,,,,,,243.38857412338257,None,243.37533147335054,243.89663314819336,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,green,m,incongruent,,,,,1,0,1,0,0,17,17,5,,,245.42572116851807,None,z,0,0.8132719993591309,245.42572116851807,None,244.93249821662903,245.4881980419159,,,,,,,246.31615209579468,None,246.29830868244173,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXXXX,red,z,neutral,,,,,1,0,1,0,0,18,18,26,,,248.364981174469,None,z,1,0.33805203437805176,248.364981174469,None,247.87147521972656,248.4272780418396,,,,,,,248.7627580165863,None,248.74490458965303,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,green,m,congruent,,,,,1,0,1,0,0,19,19,9,,,250.78979802131653,None,m,1,0.36133480072021484,250.78979802131653,None,250.3051872253418,250.85236310958862,,,,,,,251.22235321998596,None,251.2043696165085,251.72668313980103,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,green,m,congruent,,,,,1,0,1,0,0,20,20,21,,,253.2532660961151,None,m,1,0.3138089179992676,253.2532660961151,None,252.76119017601013,253.3155860900879,,,,,,,253.65109610557556,None,253.63351161479952,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,green,m,incongruent,,,,,1,0,1,0,0,21,21,19,,,255.68511700630188,None,m,1,0.3140089511871338,255.68511700630188,None,255.19290208816528,255.74757719039917,,,,,,,256.0834090709686,None,256.06576855182647,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,green,m,congruent,,,,,1,0,1,0,0,22,22,33,,,258.11708211898804,None,m,1,0.36194801330566406,258.11708211898804,None,257.6239101886749,258.17963004112244,,,,,,,258.5598142147064,None,258.5423224687576,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXX,red,z,neutral,,,,,1,0,1,0,0,23,23,0,,,260.57061219215393,None,z,1,0.4205808639526367,260.57061219215393,None,260.09655714035034,260.6298761367798,,,,,,,261.0550742149353,None,261.03711063861846,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,red,z,congruent,,,,,1,0,1,0,0,24,24,22,,,263.0868351459503,None,z,1,0.4163510799407959,263.0868351459503,None,262.6026542186737,263.149295091629,,,,,,,263.574520111084,None,263.5563746213913,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,green,m,congruent,,,,,1,0,1,0,0,25,25,35,,,265.60337114334106,None,m,1,0.395751953125,265.60337114334106,None,265.11111211776733,265.6659240722656,,,,,,,266.09077620506287,None,266.0731416463852,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,red,z,congruent,,,,,1,0,1,0,0,26,26,34,,,268.103746175766,None,z,1,0.6473369598388672,268.103746175766,None,267.6296000480652,268.1652112007141,,,,,,,268.8142890930176,None,268.79603345394133,269.32674503326416,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXXXX,green,m,neutral,,,,,1,0,1,0,0,27,27,15,,,270.8674771785736,None,m,1,0.5078179836273193,270.8674771785736,None,270.3750581741333,270.92996406555176,,,,,,,271.4444971084595,None,271.4264815568924,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,red,z,incongruent,,,,,1,0,1,0,0,28,28,30,,,273.4937970638275,None,z,1,0.4733560085296631,273.4937970638275,None,273.0014669895172,273.55632305145264,,,,,,,274.026242017746,None,274.008291554451,274.5319712162018,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXXXX,red,z,neutral,,,,,1,0,1,0,0,29,29,14,,,276.05701208114624,None,z,1,0.45425891876220703,276.05701208114624,None,275.5691030025482,276.11946511268616,,,,,,,276.5889480113983,None,276.5715034723282,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,red,z,congruent,,,,,1,0,1,0,0,30,30,8,,,278.59231305122375,None,z,1,0.3345019817352295,278.59231305122375,None,278.11843514442444,278.65155005455017,,,,,,,279.00657200813293,None,278.99509556293486,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,red,z,incongruent,,,,,1,0,1,0,0,31,31,4,,,281.0529570579529,None,z,1,0.32219910621643066,281.0529570579529,None,280.5605490207672,281.1153230667114,,,,,,,281.45064520835876,None,281.4333356142044,281.9544680118561,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXXXX,green,m,neutral,,,,,1,0,1,0,0,32,32,3,,,283.46736121177673,None,m,1,0.30776381492614746,283.46736121177673,None,282.98966813087463,283.5297441482544,,,,,,,283.8658890724182,None,283.8481374502182,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,red,z,incongruent,,,,,1,0,1,0,0,33,33,18,,,285.90345001220703,None,z,1,0.4477090835571289,285.90345001220703,None,285.4110162258148,285.96586298942566,,,,,,,286.43563199043274,None,286.4181636095047,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,green,m,congruent,,,,,1,0,1,0,0,34,34,23,,,288.4639310836792,None,m,1,0.3833010196685791,288.4639310836792,None,287.97670912742615,288.52514719963074,,,,,,,288.9416720867157,None,288.92391259670256,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,green,m,incongruent,,,,,1,0,1,0,0,35,35,17,,,290.97159004211426,None,m,1,0.45165300369262695,290.97159004211426,None,290.47870922088623,291.0337860584259,,,,,,,291.5035901069641,None,291.48603947162627,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.1826331615448,None,,,,,,,,
